t_1,t_2
0.679012526556,9.81877921274
18.9916912061,39.0631000483
53.9276650149,113.793818241
111.447288673,NA
20.5746909662,NA
11.1003124553,NA
9.23013871145,19.8298330227
13.8589382967,16.1558194238
6.90533866818,41.2424788553
51.8071655112,102.134446804
1.37216817393,6.44157194395
124.152090554,169.098746552
11.3860200512,58.7218456745
62.8763305474,90.9845995287
4.95934170752,29.7500075153
27.048588995,30.3189658158
8.66046832751,65.9057769086
71.5988932402,98.7127817518
59.4999603993,60.9789960268
5.26384439991,20.1880492107
53.0361318559,97.5460763026
4.35727566534,32.5434910391
61.0693678311,92.5831706159
45.7318440677,343.224716067
22.8063734229,66.6344020867
22.3664376663,32.7695248234
54.6872499448,65.5282852838
17.8344305698,46.765202166
15.5694714348,54.000891095
39.5820214953,49.6104240436
59.2496249648,NA
62.1710375034,130.431555475
45.4521256994,NA
34.8644464632,51.6582110527
20.8065080932,22.2204003162
33.1032627673,90.9818797496
56.5754549862,NA
15.8008497501,16.3447212525
16.5398585166,19.4136316467
2.58106751278,16.2094284086
46.1536281891,52.4898155339
86.9170427432,150.258788557
18.4473991829,35.2927208075
60.2050045102,372.58280648
14.7598817167,58.4039921349
29.5643821014,37.3517574823
7.13138777577,18.0436342198
28.5245665781,29.6585245824
153.082342383,166.533084876
18.3511921275,45.243274981
44.5321770851,48.1610493865
101.056106787,114.643131037
23.5247527317,45.9799155052
9.92255156612,21.0505241466
24.7701251588,49.000514276
18.1151589866,44.4443444713
49.5966412039,68.1532625246
14.5694626566,34.5502553323
30.7327826992,55.4601227423
2.79444201499,11.7339070919
32.4526587476,34.673386094
9.13635596007,50.5098204687
33.464824817,37.0201554233
18.801749936,77.2021468816
1.25605085183,2.23173121471
50.6843153317,104.229550538
13.0902048393,40.9675270464
1.73415907778,33.554294391
15.3231387559,55.5530935679
72.4663009095,73.2067121262
29.3455816931,89.5609774152
14.0000201372,20.8787840931
16.3448954592,32.3019257184
26.5109476072,29.9594682467
7.37526343489,24.871827517
7.2069992454,35.6030047499
52.5486584865,69.3778609522
14.4303367022,49.9490373992
18.9957592607,109.30938593
79.2428780332,188.006282799
35.8498601379,79.5738013751
3.85647322491,78.9279615065
184.057606952,NA
36.4974731483,65.1183237937
47.1389057003,NA
8.70247813089,19.054576967
16.329977209,30.3133868018
0.738875448025,10.7643678731
25.1923579928,61.0163344098
11.8609833386,49.481939736
11.6726473204,42.8300261734
8.00027619525,NA
11.7968158783,170.811195913
5.00575411122,28.5884964185
73.7968645371,103.298454572
119.553595937,136.307091562
23.7266250954,60.2347400423
6.58995634865,38.1154413048
74.0182045065,91.8151855828
12.2762306975,52.1020246246
24.4898943109,30.9048221198
16.733145529,82.8539925838
93.578727734,135.775799851
41.7098637577,NA
152.744261971,160.798794886
94.2678969187,NA
15.9785530741,52.2016856579
75.8768145617,246.775288666
16.0709602567,35.5406996507
19.2275642471,26.1993330782
52.2598329807,130.763725374
96.6061952285,114.842863871
45.1251500028,47.4519233723
24.6256259979,NA
66.0978387833,91.5738519511
61.1915068077,76.1565833111
13.0921551982,82.6032392782
7.79024819373,14.88675234
57.0978244174,110.060615492
8.17861511632,45.443002306
32.1409294376,81.1083154422
8.50883117375,32.649580438
38.2116913164,56.1819788558
20.8366772861,26.2333447399
33.8383620605,39.7696871436
129.701435295,146.647304612
102.548193063,110.871422498
29.0821855974,82.2224925199
78.1423890321,80.3895673775
36.3683639522,53.0159346766
12.757908705,24.0001269114
12.133770933,50.2725300052
6.03920530869,NA
30.203730523,33.5318181482
17.5830908726,52.9875972985
75.0795919861,121.05910642
35.5647300854,91.4606233124
47.9101072249,NA
27.9091360453,56.1973976262
4.03891342517,40.6646541936
33.967665832,34.6156133012
51.7384282297,97.807730931
26.2362909501,88.5850865653
7.29280100397,28.7620208603
11.2620740322,41.040228891
27.9258810721,31.3732935742
11.4552961239,45.456726684
9.08983278839,53.4876399168
36.5193263591,43.5571948583
15.7012303854,47.2973283537
15.5626104454,17.9815864262
92.5828076205,155.734047283
4.43458950228,45.1386589535
36.4853767757,119.269972723
34.2222672899,54.5128747289
34.7909534569,61.4979049095
40.7425422062,57.7083830861
185.006722258,NA
19.3584006043,26.0559712454
22.4758179966,26.4805776168
41.9539849679,NA
40.466621917,49.353639893
6.12416533432,61.8992765332
24.2522071031,NA
20.7899507554,37.0888599288
103.665863486,NA
38.0377486436,70.8998833366
1.409465234,20.2029070079
26.1624593475,28.3536525121
100.029111084,106.484115418
1.20669415619,7.44259023694
37.8441900197,115.207436026
56.2668572978,NA
47.519045429,97.7621322741
3.76456189024,44.3776859699
0.623211098957,19.2026312475
49.5709775671,NA
75.8490033283,87.647086526
11.2412520782,34.4968026552
110.382143159,112.556049472
24.1250608691,29.9145910485
29.5036933797,55.2286777804
29.538725165,52.4487764811
NA,NA
25.5935541871,57.3608500078
69.5766242856,125.399791955
2.0734138176,33.8583556475
88.5626062222,155.442277865
98.6971096227,NA
5.38729830229,14.693253331
63.9843550272,65.5452179225
6.59065036714,24.6385977324
79.6068270656,138.640927258
0.646378159829,23.8376255927
31.8452406073,NA
8.2443627652,47.5445893528
0.248931978324,28.0737107437
83.4334209575,173.039183258
7.40443697404,47.7672589375
9.89291156527,40.6542376616
20.0851707792,43.7345768582
1.37713518178,1.96858594202
48.6206928296,NA
4.38194061239,7.51264528285
0.258872290033,NA
9.68323460009,76.2307317564
4.17231301283,46.9251212939
36.9051045933,114.283927073
30.6811437392,43.6856085697
3.45722787923,43.9208312896
6.09020281585,11.9288651706
5.43209473097,65.2257754237
82.263089496,129.052747097
37.1171325045,52.3500221576
133.69354602,139.915722012
54.6590325895,65.9698600702
16.532938031,56.4468403692
21.6927832378,78.6070761801
0.438863040388,61.7580281679
57.2554814491,NA
38.6768279439,106.132341316
16.3872018792,162.556534849
35.1242197924,59.4191163703
64.0553413745,86.3082246417
34.7213518915,41.1855563895
52.2143531078,77.9271301456
133.089140412,158.364944454
54.7956517873,NA
25.2178375564,66.3023782126
27.9473106658,77.3243864275
10.7163645024,66.356841848
37.7607635643,83.2149307734
61.875936264,231.283176496
5.38431306686,39.2148395408
22.236846688,44.6422038853
58.0613890279,71.468501027
257.042015921,258.588841453
28.8559873929,33.7713979263
55.008407423,155.620343074
163.862499737,NA
61.7414072188,95.9827575076
13.3497447164,35.5081060934
12.0620380589,87.2131557833
194.912623395,239.879764477
25.0422159535,70.5129874873
28.3338978003,52.5269246189
40.4035185274,NA
50.8178022321,51.5250971687
10.3790501886,12.0213037521
48.2908077106,63.8546598541
27.5468586098,34.1331295043
99.2725834383,122.687078844
88.8696487737,89.0513527013
91.244458341,NA
10.1180026809,NA
49.6601781761,58.0230917031
6.60886907852,70.0799407291
27.2730050536,45.866309414
19.7725987563,NA
0.680425749228,30.7517040032
86.0434351432,86.7852408794
18.3527061634,21.1913130962
133.321938821,NA
37.3222749683,73.4968086921
12.47725589,36.0463171611
15.0543112479,55.941738831
3.51189791977,32.1593289506
54.617943303,76.3929809965
1.87534516633,11.1057349223
1.55516528094,89.4041074221
7.08868883815,12.3037333758
72.2993947732,240.354163775
19.0426479669,64.2267024451
183.192617071,226.325083246
3.05935436828,24.143034139
12.9273942232,32.4567676256
32.5302357127,175.307755534
17.6176836741,26.7982618358
4.76419930278,NA
40.8151280636,43.6012834799
12.3296212971,69.1989366865
38.3411734707,173.71757511
3.0140457783,56.6864276171
116.442023904,146.616786865
6.80409203008,24.5001418787
1.15003832357,2.5878133294
81.1461442109,NA
4.48713013674,19.1549658866
126.063940263,181.649073036
5.32216697573,8.54066337415
40.7657076849,NA
5.87190236564,219.551747194
26.2800379984,27.8022191029
131.980923898,NA
106.528687956,NA
22.4914371078,NA
38.5079765819,NA
0.28821308805,89.4599288525
5.83134145826,95.4679547146
408.756835575,NA
42.436977045,100.619417946
2.77917440114,4.27258221855
NA,NA
10.3052360509,NA
41.4617892971,55.1933671211
318.619675926,NA
8.77828339542,32.7832600345
NA,NA
22.9433129687,64.4947818672
NA,NA
64.3588344683,NA
50.1973769158,64.0794862812
10.0293537703,29.8278600244
8.84698389983,45.6629188868
64.0641453878,64.7765350412
29.7291662947,NA
33.9898826867,40.2790480436
7.4582167152,14.5149000615
54.3576582172,108.745148099
7.93617462768,17.1176140017
62.7153279485,102.333747667
107.90065429,NA
151.286292004,NA
37.8376053911,40.3025267356
18.8709052197,55.2721487248
26.6031222074,42.9621384382
17.875040267,66.4209929474
20.4539093769,73.1440539789
5.47994036854,44.4128775675
12.7918889195,21.7748369446
17.2324951857,30.6231632958
17.1248686682,35.621549487
76.2705259649,126.161659613
32.268062423,51.0948568242
45.3399230766,64.5396902995
145.582194258,NA
16.0463000103,40.3627422747
41.261948844,93.4133169574
15.0769541702,78.116805377
50.9287375154,101.831090958
15.0700254017,98.232795502
91.684612361,120.501584254
67.8396818915,97.6802430064
60.5607901884,90.5568572355
12.3875421832,16.6085948816
21.8266933064,NA
13.9414194321,NA
77.6676657133,79.7147917063
40.4444883882,42.9447294204
34.5734537354,60.3257944274
1.12442341759,5.45753192591
5.7761767837,47.5329205963
25.8679542205,73.4640552481
20.5103893569,21.0032236844
117.188437731,169.393834093
42.2954822407,104.3069517
12.9960158138,55.5771184017
32.3148274708,46.8351431415
5.47150936918,14.0944949434
42.2726265854,67.3362771341
25.5466005054,49.0744390535
23.5012523442,46.4319117995
23.4131715675,42.7554927744
1.77588241737,8.95924790493
13.3243427214,18.2832369458
13.1876604929,NA
27.8970136328,50.7413844405
36.1893108491,89.4560652177
47.3238239834,96.0078561843
65.6350139801,156.928714538
15.6477386415,31.7227633963
34.9392826907,86.5682603257
96.9382517478,136.75523306
60.0085122629,66.8027135692
64.6187968637,95.4227001644
53.4947267243,62.6068642964
29.603781759,63.8671727455
0.965305794934,76.5165337527
6.31378755067,14.3440036709
16.8268002185,82.7698006552
66.9808826325,68.1749730019
158.548922134,166.006822935
10.8560500232,NA
69.9647878495,81.9101214434
30.2973361992,NA
73.0570012293,76.905617657
115.453329961,196.381026845
20.8805048274,22.4023322058
16.776450569,69.233006426
83.6389705018,NA
35.1751662053,78.498080852
7.87340319094,21.5195552757
NA,NA
32.2609870805,NA
47.2160140706,98.2113261228
58.0775115684,63.3342723844
69.7384781869,76.4373857056
46.2302227571,81.0113751478
61.0230539629,66.6474510186
10.617248197,22.3439736299
82.3221383815,90.2608623128
23.1036253299,NA
34.650471034,61.7796495666
97.6783560706,164.210749699
38.0106266206,55.3221027467
20.1795066364,21.5339337507
7.16014484934,8.92476053757
27.1682577105,34.6278545879
13.9635322591,46.433862175
8.34873893502,31.1851752234
5.4940456089,54.3567348028
127.356312179,158.679461575
7.39645179449,13.3667150835
40.3250886061,60.9613687879
17.8767998658,284.842062023
10.0303570682,21.7866412908
18.5295012484,19.29220335
5.61267554335,37.5692526066
21.3343790225,267.51330264
7.33563362427,22.3873131273
38.8401586522,249.078075706
32.4044206108,72.1149471114
78.1154700088,86.8325021531
1.30676055352,61.4140462069
16.3580439925,30.8979102875
41.165728482,NA
48.8535895044,53.3042227323
32.2155199945,61.1034989127
7.32294224393,34.3994824531
8.0009929821,78.6387219357
31.0031364824,41.9315947706
34.5972075659,90.3177731969
66.5526379285,95.128069032
20.290898711,109.383010354
23.4305675971,41.1434071569
3.18482784552,10.1996395301
295.422247605,NA
91.4363259818,112.375636884
41.289634463,67.4119799647
18.1845175473,49.1114772678
4.81002696048,NA
22.6004519349,271.064922433
22.5529347809,29.4718831569
9.32660331882,51.2934655573
50.2404353081,105.984987271
46.988749738,NA
34.1993325796,79.4052904934
42.7782673425,44.530121905
110.817138127,129.855054864
27.724261068,31.6953183487
19.9539734395,NA
7.34704312211,7.42211703098
73.522692752,297.345685926
22.0060931304,28.2792035659
42.8812368811,186.864563501
57.3864488147,82.048617355
3.47464320922,28.751213432
49.5418608046,53.0242684172
92.1855590658,NA
18.4056144774,89.0778987325
24.8545966795,99.3711912881
8.42072800708,30.8894396821
6.88411889343,NA
8.08080296179,NA
96.3218845874,185.655137713
14.128498583,18.5693162058
33.2876748469,221.748328561
46.0947609116,NA
21.0628670729,NA
0.407460542019,46.0447185489
3.98114867551,30.4281513366
18.6311834612,NA
23.8844317886,25.6567762466
4.7188416558,37.1388869613
45.7905790543,63.7683719367
69.2105143967,180.027510874
38.5256134934,81.9865436565
6.10752831169,10.4171548884
4.84211585511,6.73335291458
40.944053733,83.5220882593
40.1779833001,NA
37.4183836857,73.2340359709
8.85215376647,128.83405787
13.1457013073,67.6210619114
14.9643982223,24.8908942253
139.678258073,354.179507015
8.86711639109,23.4376145173
56.4420818875,81.6748731794
29.5054688395,62.6535648711
2.31459043401,9.53900777252
55.9283052722,56.0133682662
9.09184101991,25.7893044604
45.3407206475,54.4022372058
38.2242654762,72.5405794718
82.2377354092,87.1390994152
11.6121370728,22.0941633233
23.8073706499,100.63002641
81.029672704,NA
37.9603477201,41.0283056536
20.1822593037,68.3235748416
1.9896119761,41.2326966571
56.1241294216,86.9719943656
23.3089985467,99.8046353135
27.7388324896,46.1208470179
31.4779366796,41.3213143552
5.03744315814,56.9620198409
36.4128317676,NA
74.6191074033,132.447899815
27.3165347238,NA
198.033942752,327.853288477
81.3373894729,100.408167262
12.4698357043,78.5346455111
99.1243496985,NA
6.59037973422,12.4201273951
26.5530736444,NA
13.4855437929,16.1252905374
21.1683675611,43.330586033
54.0975360778,86.2330503641
8.57573131753,84.5498598122
45.1737821726,88.1476554485
8.63403266806,NA
13.0598258606,27.4679019909
5.01473302557,44.6288411022
16.9090854448,254.075039959
40.9690108363,84.9785849956
35.7459360797,54.1716944624
44.9584029067,58.0202689307
12.7309337628,25.1419909218
29.1508073903,32.357059053
34.0956566897,46.5934719374
20.579432943,23.2870024159
70.9212682104,87.3797822485
76.5753412175,110.288694757
5.94081355483,6.5268097144
58.4652294126,92.254027531
15.1224328271,36.3229814728
128.356538563,NA
24.1245117459,33.098248844
79.5149506705,101.216836967
55.1594128089,59.2994616859
57.8288854391,NA
48.1202829057,55.7972293339
86.405782818,101.667746957
33.9362397482,62.9972113503
274.962091697,302.087026162
17.7224188518,51.3701945287
19.5564084911,30.2288108696
30.0768368563,32.3202344434
40.2183193096,46.9188733553
15.9637387674,46.756202897
61.6236638815,74.2961822247
62.6041593092,238.933226964
38.5383719825,55.767755595
8.37659616731,NA
13.6615500646,13.754331947
10.0053481406,40.7960792935
13.9880135862,38.4665936107
12.9868979968,23.208732809
45.4346231226,66.0972607365
41.4766807133,162.449254644
33.7673256078,77.8138237303
16.5990927737,22.2064822773
53.3660776998,106.504236577
79.9228176507,115.21687452
65.2558573621,99.0769134184
47.4126892382,56.9768555772
22.1855403849,34.0530731314
7.79258873286,9.23483887669
49.2071246252,77.2249040926
13.405276756,64.8321811898
109.055314197,223.208447612
7.78554645271,56.7070695263
72.615765884,83.4642728252
10.1072566698,36.5415413656
48.8997771384,51.3637725128
12.9640493531,47.8247171059
0.513394427476,28.0646531988
26.9526771908,112.239563075
96.6862655572,NA
14.9120110496,79.3292576422
12.1462743223,14.2192392275
97.8161388594,124.601988272
3.58729125702,63.6572082398
4.11747693997,7.85130575844
10.8337885677,23.7407410073
25.3699269092,25.9593193931
4.15727369292,63.3880896263
17.3632309266,40.1189529785
5.7237819026,53.40790141
NA,NA
61.4744909604,62.063880291
47.5299446614,80.9437322834
2.05532618173,52.525245193
44.3467014024,68.1968451949
82.2373685609,102.281462869
71.809367989,77.8396561142
NA,NA
57.2341280433,61.315098969
24.6560865582,323.095650855
27.8433471476,155.942501797
121.64275155,126.092214726
3.51273442764,84.3107466641
44.7583364047,56.8847856611
32.5226870603,113.878923419
0.0706985827853,38.8730052249
4.31155404637,65.8481422142
12.6121191619,63.8617070834
22.2977257353,NA
62.328387358,90.3258411733
20.4280608872,52.5188472122
164.308540314,NA
33.3029394753,66.9802677445
3.76328136353,33.1306633393
83.3939381248,89.2710234696
1.18557852152,12.9992648948
4.17504126273,11.7233940293
12.0068256933,13.0258644971
117.560014297,130.084722269
12.3411455293,42.5458867816
28.2633962656,61.4701081013
25.6845595413,66.5564605123
2.4998671218,29.1653870109
41.4707687981,49.7405531865
55.1490812201,89.204313864
21.5834903472,31.1503259003
48.5508657945,64.0823877662
76.8218162332,123.472411546
22.5357362187,40.6106724938
151.48807783,NA
64.3985629414,72.1941167309
105.9389472,138.04135226
9.18950598573,47.1287269115
14.4159979086,50.5482402826
81.777247982,NA
58.6480431593,195.420116369
21.0032443532,58.0837992242
25.3042317536,45.5479685846
31.386016591,40.7977741219
19.5202153052,31.4957159474
0.86387021444,69.2620931055
36.1280971269,83.213448121
9.87982163222,33.434590089
